,X,Y,Z,val
90,9.09090909090909,10.0,8.080808080808081,0.0
91,9.191919191919192,10.0,8.080808080808081,0.0
92,9.292929292929292,10.0,8.080808080808081,0.0
93,9.393939393939394,10.0,8.080808080808081,0.0
94,9.494949494949495,10.0,8.080808080808081,0.0
95,9.595959595959595,10.0,8.080808080808081,0.0
96,9.696969696969697,10.0,8.080808080808081,0.0
97,9.797979797979798,10.0,8.080808080808081,0.0
98,9.8989898989899,10.0,8.080808080808081,0.0
99,10.0,10.0,8.080808080808081,0.0
100,0.0,9.8989898989899,5.05050505050505,0.0
101,0.10101010101010101,9.8989898989899,5.151515151515151,0.0
102,0.20202020202020202,9.8989898989899,5.151515151515151,0.0
103,0.30303030303030304,9.8989898989899,5.151515151515151,0.0
104,0.40404040404040403,9.8989898989899,5.151515151515151,0.0
105,0.5050505050505051,9.8989898989899,5.151515151515151,0.0
106,0.6060606060606061,9.8989898989899,5.151515151515151,0.0
107,0.7070707070707071,9.8989898989899,5.151515151515151,0.0
108,0.8080808080808081,9.8989898989899,5.151515151515151,0.0
109,0.9090909090909091,9.8989898989899,5.151515151515151,0.0
110,1.0101010101010102,9.8989898989899,5.151515151515151,0.0
111,1.1111111111111112,9.8989898989899,5.151515151515151,0.0
112,1.2121212121212122,9.8989898989899,5.151515151515151,0.0
113,1.3131313131313131,9.8989898989899,5.151515151515151,0.0
114,1.4141414141414141,9.8989898989899,5.151515151515151,0.0
115,1.5151515151515151,9.8989898989899,5.151515151515151,0.0
116,1.6161616161616161,9.8989898989899,5.151515151515151,0.0
117,1.7171717171717171,9.8989898989899,5.151515151515151,0.0
118,1.8181818181818181,9.8989898989899,5.151515151515151,0.0
119,1.9191919191919191,9.8989898989899,5.151515151515151,0.0
120,2.0202020202020203,9.8989898989899,5.151515151515151,0.0
121,2.121212121212121,9.8989898989899,5.151515151515151,0.0
122,2.2222222222222223,9.8989898989899,5.151515151515151,0.0
123,2.323232323232323,9.8989898989899,5.151515151515151,0.0
124,2.4242424242424243,9.8989898989899,5.151515151515151,0.0
125,2.525252525252525,9.8989898989899,5.252525252525253,0.0
126,2.6262626262626263,9.8989898989899,5.252525252525253,0.0
127,2.727272727272727,9.8989898989899,5.252525252525253,0.0
128,2.8282828282828283,9.8989898989899,5.252525252525253,0.0
129,2.929292929292929,9.8989898989899,5.353535353535354,0.0
130,3.0303030303030303,9.8989898989899,5.353535353535354,0.0
131,3.131313131313131,9.8989898989899,5.353535353535354,0.0
132,3.2323232323232323,9.8989898989899,5.454545454545454,0.0
133,3.3333333333333335,9.8989898989899,5.454545454545454,0.0
134,3.4343434343434343,9.8989898989899,5.555555555555555,0.0
135,3.5353535353535355,9.8989898989899,5.555555555555555,0.0
136,3.6363636363636362,9.8989898989899,5.656565656565657,0.0
137,3.7373737373737375,9.8989898989899,5.656565656565657,0.0
138,3.8383838383838382,9.8989898989899,5.757575757575758,0.0
139,3.9393939393939394,9.8989898989899,5.858585858585858,0.0
140,4.040404040404041,9.8989898989899,5.959595959595959,0.0
141,4.141414141414141,9.8989898989899,5.959595959595959,0.0
142,4.242424242424242,9.8989898989899,6.0606060606060606,0.0
143,4.343434343434343,9.8989898989899,6.161616161616162,0.0
144,4.444444444444445,9.8989898989899,6.161616161616162,0.0
145,4.545454545454545,9.8989898989899,6.262626262626262,0.0
146,4.646464646464646,9.8989898989899,6.363636363636363,0.0
147,4.747474747474747,9.8989898989899,6.4646464646464645,0.0
148,4.848484848484849,9.8989898989899,6.565656565656566,0.0
149,4.94949494949495,9.8989898989899,6.666666666666667,0.0
150,5.05050505050505,9.8989898989899,6.666666666666667,0.0
151,5.151515151515151,9.8989898989899,6.767676767676767,0.0
152,5.252525252525253,9.8989898989899,6.8686868686868685,0.0
153,5.353535353535354,9.8989898989899,6.96969696969697,0.0
154,5.454545454545454,9.8989898989899,7.070707070707071,0.0
155,5.555555555555555,9.8989898989899,7.171717171717171,0.0
156,5.656565656565657,9.8989898989899,7.171717171717171,0.0
157,5.757575757575758,9.8989898989899,7.2727272727272725,0.0
158,5.858585858585858,9.8989898989899,7.373737373737374,0.0
159,5.959595959595959,9.8989898989899,7.474747474747475,0.0
160,6.0606060606060606,9.8989898989899,7.474747474747475,0.0
161,6.161616161616162,9.8989898989899,7.575757575757575,0.0
162,6.262626262626262,9.8989898989899,7.6767676767676765,0.0
163,6.363636363636363,9.8989898989899,7.6767676767676765,0.0
164,6.4646464646464645,9.8989898989899,7.777777777777778,0.0
165,6.565656565656566,9.8989898989899,7.777777777777778,0.0
166,6.666666666666667,9.8989898989899,7.878787878787879,0.0
167,6.767676767676767,9.8989898989899,7.979797979797979,0.0
168,6.8686868686868685,9.8989898989899,7.979797979797979,0.0
169,6.96969696969697,9.8989898989899,7.979797979797979,0.0
170,7.070707070707071,9.8989898989899,7.979797979797979,0.0
171,7.171717171717171,9.8989898989899,8.080808080808081,0.0
172,7.2727272727272725,9.8989898989899,8.080808080808081,0.0
173,7.373737373737374,9.8989898989899,8.080808080808081,0.0
174,7.474747474747475,9.8989898989899,8.080808080808081,0.0
175,7.575757575757575,9.8989898989899,8.080808080808081,0.0
176,7.6767676767676765,9.8989898989899,8.080808080808081,0.0
177,7.777777777777778,9.8989898989899,8.080808080808081,0.0
178,7.878787878787879,9.8989898989899,8.080808080808081,0.0
179,7.979797979797979,9.8989898989899,8.080808080808081,0.0
180,8.080808080808081,9.8989898989899,8.080808080808081,0.0
181,8.181818181818182,9.8989898989899,8.080808080808081,0.0
182,8.282828282828282,9.8989898989899,8.080808080808081,0.0
183,8.383838383838384,9.8989898989899,8.080808080808081,0.0
184,8.484848484848484,9.8989898989899,8.080808080808081,0.0
185,8.585858585858587,9.8989898989899,8.080808080808081,0.0
186,8.686868686868687,9.8989898989899,8.080808080808081,0.0
187,8.787878787878787,9.8989898989899,8.080808080808081,0.0
188,8.88888888888889,9.8989898989899,8.080808080808081,0.0
189,8.98989898989899,9.8989898989899,8.080808080808081,0.0
190,9.09090909090909,9.8989898989899,8.080808080808081,0.0
191,9.191919191919192,9.8989898989899,8.080808080808081,0.0
192,9.292929292929292,9.8989898989899,8.080808080808081,0.0
193,9.393939393939394,9.8989898989899,8.080808080808081,0.0
194,9.494949494949495,9.8989898989899,8.080808080808081,0.0
195,9.595959595959595,9.8989898989899,8.080808080808081,0.0
196,9.696969696969697,9.8989898989899,8.080808080808081,0.0
197,9.797979797979798,9.8989898989899,8.080808080808081,0.0
198,9.8989898989899,9.8989898989899,8.080808080808081,0.0
199,10.0,9.8989898989899,8.080808080808081,0.0
200,0.0,9.797979797979798,5.05050505050505,0.0
201,0.10101010101010101,9.797979797979798,5.151515151515151,0.0
202,0.20202020202020202,9.797979797979798,5.151515151515151,0.0
203,0.30303030303030304,9.797979797979798,5.151515151515151,0.0
204,0.40404040404040403,9.797979797979798,5.151515151515151,0.0
205,0.5050505050505051,9.797979797979798,5.151515151515151,0.0
206,0.6060606060606061,9.797979797979798,5.151515151515151,0.0
207,0.7070707070707071,9.797979797979798,5.151515151515151,0.0
208,0.8080808080808081,9.797979797979798,5.151515151515151,0.0
209,0.9090909090909091,9.797979797979798,5.151515151515151,0.0
210,1.0101010101010102,9.797979797979798,5.151515151515151,0.0
211,1.1111111111111112,9.797979797979798,5.151515151515151,0.0
212,1.2121212121212122,9.797979797979798,5.151515151515151,0.0
213,1.3131313131313131,9.797979797979798,5.151515151515151,0.0
214,1.4141414141414141,9.797979797979798,5.151515151515151,0.0
215,1.5151515151515151,9.797979797979798,5.151515151515151,0.0
216,1.6161616161616161,9.797979797979798,5.151515151515151,0.0
217,1.7171717171717171,9.797979797979798,5.151515151515151,0.0
218,1.8181818181818181,9.797979797979798,5.151515151515151,0.0
219,1.9191919191919191,9.797979797979798,5.151515151515151,0.0
220,2.0202020202020203,9.797979797979798,5.151515151515151,0.0
221,2.121212121212121,9.797979797979798,5.151515151515151,0.0
222,2.2222222222222223,9.797979797979798,5.151515151515151,0.0
223,2.323232323232323,9.797979797979798,5.151515151515151,0.0
224,2.4242424242424243,9.797979797979798,5.151515151515151,0.0
225,2.525252525252525,9.797979797979798,5.252525252525253,0.0
226,2.6262626262626263,9.797979797979798,5.252525252525253,0.0
227,2.727272727272727,9.797979797979798,5.252525252525253,0.0
228,2.8282828282828283,9.797979797979798,5.252525252525253,0.0
229,2.929292929292929,9.797979797979798,5.353535353535354,0.0
230,3.0303030303030303,9.797979797979798,5.353535353535354,0.0
231,3.131313131313131,9.797979797979798,5.353535353535354,0.0
232,3.2323232323232323,9.797979797979798,5.454545454545454,0.0
233,3.3333333333333335,9.797979797979798,5.454545454545454,0.0
234,3.4343434343434343,9.797979797979798,5.555555555555555,0.0
235,3.5353535353535355,9.797979797979798,5.555555555555555,0.0
236,3.6363636363636362,9.797979797979798,5.656565656565657,0.0
237,3.7373737373737375,9.797979797979798,5.656565656565657,0.0
238,3.8383838383838382,9.797979797979798,5.757575757575758,0.0
239,3.9393939393939394,9.797979797979798,5.858585858585858,0.0
240,4.040404040404041,9.797979797979798,5.959595959595959,0.0
241,4.141414141414141,9.797979797979798,5.959595959595959,0.0
242,4.242424242424242,9.797979797979798,6.0606060606060606,0.0
243,4.343434343434343,9.797979797979798,6.161616161616162,0.0
244,4.444444444444445,9.797979797979798,6.262626262626262,0.0
245,4.545454545454545,9.797979797979798,6.262626262626262,0.0
246,4.646464646464646,9.797979797979798,6.363636363636363,0.0
247,4.747474747474747,9.797979797979798,6.4646464646464645,0.0
248,4.848484848484849,9.797979797979798,6.565656565656566,0.0
249,4.94949494949495,9.797979797979798,6.666666666666667,0.0
250,5.05050505050505,9.797979797979798,6.666666666666667,0.0
251,5.151515151515151,9.797979797979798,6.767676767676767,0.0
252,5.252525252525253,9.797979797979798,6.8686868686868685,0.0
253,5.353535353535354,9.797979797979798,6.96969696969697,0.0
254,5.454545454545454,9.797979797979798,7.070707070707071,0.0
255,5.555555555555555,9.797979797979798,7.171717171717171,0.0
256,5.656565656565657,9.797979797979798,7.171717171717171,0.0
257,5.757575757575758,9.797979797979798,7.2727272727272725,0.0
258,5.858585858585858,9.797979797979798,7.373737373737374,0.0
259,5.959595959595959,9.797979797979798,7.474747474747475,0.0
260,6.0606060606060606,9.797979797979798,7.474747474747475,0.0
261,6.161616161616162,9.797979797979798,7.575757575757575,0.0
262,6.262626262626262,9.797979797979798,7.6767676767676765,0.0
263,6.363636363636363,9.797979797979798,7.6767676767676765,0.0
264,6.4646464646464645,9.797979797979798,7.777777777777778,0.0
265,6.565656565656566,9.797979797979798,7.878787878787879,0.0
266,6.666666666666667,9.797979797979798,7.878787878787879,0.0
267,6.767676767676767,9.797979797979798,7.979797979797979,0.0
268,6.8686868686868685,9.797979797979798,7.979797979797979,0.0
269,6.96969696969697,9.797979797979798,7.979797979797979,0.0
270,7.070707070707071,9.797979797979798,8.080808080808081,0.0
271,7.171717171717171,9.797979797979798,8.080808080808081,0.0
272,7.2727272727272725,9.797979797979798,8.080808080808081,0.0
273,7.373737373737374,9.797979797979798,8.080808080808081,0.0
274,7.474747474747475,9.797979797979798,8.080808080808081,0.0
275,7.575757575757575,9.797979797979798,8.080808080808081,0.0
276,7.6767676767676765,9.797979797979798,8.080808080808081,0.0
277,7.777777777777778,9.797979797979798,8.080808080808081,0.0
278,7.878787878787879,9.797979797979798,8.080808080808081,0.0
279,7.979797979797979,9.797979797979798,8.080808080808081,0.0
280,8.080808080808081,9.797979797979798,8.080808080808081,0.0
281,8.181818181818182,9.797979797979798,8.080808080808081,0.0
282,8.282828282828282,9.797979797979798,8.080808080808081,0.0
283,8.383838383838384,9.797979797979798,8.080808080808081,0.0
284,8.484848484848484,9.797979797979798,8.080808080808081,0.0
285,8.585858585858587,9.797979797979798,8.080808080808081,0.0
286,8.686868686868687,9.797979797979798,8.080808080808081,0.0
287,8.787878787878787,9.797979797979798,8.080808080808081,0.0
288,8.88888888888889,9.797979797979798,8.080808080808081,0.0
289,8.98989898989899,9.797979797979798,8.080808080808081,0.0
290,9.09090909090909,9.797979797979798,8.080808080808081,0.0
291,9.191919191919192,9.797979797979798,8.080808080808081,0.0
292,9.292929292929292,9.797979797979798,8.080808080808081,0.0
293,9.393939393939394,9.797979797979798,8.080808080808081,0.0
294,9.494949494949495,9.797979797979798,8.080808080808081,0.0
295,9.595959595959595,9.797979797979798,8.080808080808081,0.0
296,9.696969696969697,9.797979797979798,8.080808080808081,0.0
297,9.797979797979798,9.797979797979798,8.080808080808081,0.0
298,9.8989898989899,9.797979797979798,8.080808080808081,0.0
299,10.0,9.797979797979798,8.080808080808081,0.0
300,0.0,9.696969696969697,5.05050505050505,0.0
301,0.10101010101010101,9.696969696969697,5.151515151515151,0.0
302,0.20202020202020202,9.696969696969697,5.151515151515151,0.0
303,0.30303030303030304,9.696969696969697,5.151515151515151,0.0
304,0.40404040404040403,9.696969696969697,5.151515151515151,0.0
305,0.5050505050505051,9.696969696969697,5.151515151515151,0.0
306,0.6060606060606061,9.696969696969697,5.151515151515151,0.0
307,0.7070707070707071,9.696969696969697,5.151515151515151,0.0
308,0.8080808080808081,9.696969696969697,5.151515151515151,0.0
309,0.9090909090909091,9.696969696969697,5.151515151515151,0.0
310,1.0101010101010102,9.696969696969697,5.151515151515151,0.0
311,1.1111111111111112,9.696969696969697,5.151515151515151,0.0
312,1.2121212121212122,9.696969696969697,5.151515151515151,0.0
313,1.3131313131313131,9.696969696969697,5.151515151515151,0.0
314,1.4141414141414141,9.696969696969697,5.151515151515151,0.0
315,1.5151515151515151,9.696969696969697,5.151515151515151,0.0
316,1.6161616161616161,9.696969696969697,5.151515151515151,0.0
317,1.7171717171717171,9.696969696969697,5.151515151515151,0.0
318,1.8181818181818181,9.696969696969697,5.151515151515151,0.0
319,1.9191919191919191,9.696969696969697,5.151515151515151,0.0
320,2.0202020202020203,9.696969696969697,5.151515151515151,0.0
321,2.121212121212121,9.696969696969697,5.151515151515151,0.0
322,2.2222222222222223,9.696969696969697,5.151515151515151,0.0
323,2.323232323232323,9.696969696969697,5.151515151515151,0.0
324,2.4242424242424243,9.696969696969697,5.151515151515151,0.0
325,2.525252525252525,9.696969696969697,5.252525252525253,0.0
326,2.6262626262626263,9.696969696969697,5.252525252525253,0.0
327,2.727272727272727,9.696969696969697,5.252525252525253,0.0
328,2.8282828282828283,9.696969696969697,5.252525252525253,0.0
329,2.929292929292929,9.696969696969697,5.353535353535354,0.0
330,3.0303030303030303,9.696969696969697,5.353535353535354,0.0
331,3.131313131313131,9.696969696969697,5.353535353535354,0.0
332,3.2323232323232323,9.696969696969697,5.454545454545454,0.0
333,3.3333333333333335,9.696969696969697,5.454545454545454,0.0
334,3.4343434343434343,9.696969696969697,5.555555555555555,0.0
335,3.5353535353535355,9.696969696969697,5.555555555555555,0.0
336,3.6363636363636362,9.696969696969697,5.656565656565657,0.0
337,3.7373737373737375,9.696969696969697,5.656565656565657,0.0
338,3.8383838383838382,9.696969696969697,5.757575757575758,0.0
339,3.9393939393939394,9.696969696969697,5.858585858585858,0.0
340,4.040404040404041,9.696969696969697,5.959595959595959,0.0
341,4.141414141414141,9.696969696969697,5.959595959595959,0.0
342,4.242424242424242,9.696969696969697,6.0606060606060606,0.0
343,4.343434343434343,9.696969696969697,6.161616161616162,0.0
344,4.444444444444445,9.696969696969697,6.262626262626262,0.0
345,4.545454545454545,9.696969696969697,6.262626262626262,0.0
346,4.646464646464646,9.696969696969697,6.363636363636363,0.0
347,4.747474747474747,9.696969696969697,6.4646464646464645,0.0
348,4.848484848484849,9.696969696969697,6.565656565656566,0.0
349,4.94949494949495,9.696969696969697,6.666666666666667,0.0
350,5.05050505050505,9.696969696969697,6.666666666666667,0.0
351,5.151515151515151,9.696969696969697,6.767676767676767,0.0
352,5.252525252525253,9.696969696969697,6.8686868686868685,0.0
353,5.353535353535354,9.696969696969697,6.96969696969697,0.0
354,5.454545454545454,9.696969696969697,7.070707070707071,0.0
355,5.555555555555555,9.696969696969697,7.171717171717171,0.0
356,5.656565656565657,9.696969696969697,7.171717171717171,0.0
357,5.757575757575758,9.696969696969697,7.2727272727272725,0.0
358,5.858585858585858,9.696969696969697,7.373737373737374,0.0
359,5.959595959595959,9.696969696969697,7.474747474747475,0.0
360,6.0606060606060606,9.696969696969697,7.474747474747475,0.0
361,6.161616161616162,9.696969696969697,7.575757575757575,0.0
362,6.262626262626262,9.696969696969697,7.6767676767676765,0.0
363,6.363636363636363,9.696969696969697,7.6767676767676765,0.0
364,6.4646464646464645,9.696969696969697,7.777777777777778,0.0
365,6.565656565656566,9.696969696969697,7.878787878787879,0.0
366,6.666666666666667,9.696969696969697,7.878787878787879,0.0
367,6.767676767676767,9.696969696969697,7.979797979797979,0.0
368,6.8686868686868685,9.696969696969697,7.979797979797979,0.0
369,6.96969696969697,9.696969696969697,7.979797979797979,0.0
370,7.070707070707071,9.696969696969697,8.080808080808081,0.0
371,7.171717171717171,9.696969696969697,8.080808080808081,0.0
372,7.2727272727272725,9.696969696969697,8.080808080808081,0.0
373,7.373737373737374,9.696969696969697,8.080808080808081,0.0
374,7.474747474747475,9.696969696969697,8.080808080808081,0.0
375,7.575757575757575,9.696969696969697,8.080808080808081,0.0
376,7.6767676767676765,9.696969696969697,8.080808080808081,0.0
377,7.777777777777778,9.696969696969697,8.080808080808081,0.0
378,7.878787878787879,9.696969696969697,8.080808080808081,0.0
379,7.979797979797979,9.696969696969697,8.080808080808081,0.0
380,8.080808080808081,9.696969696969697,8.080808080808081,0.0
381,8.181818181818182,9.696969696969697,8.080808080808081,0.0
382,8.282828282828282,9.696969696969697,8.080808080808081,0.0
383,8.383838383838384,9.696969696969697,8.080808080808081,0.0
384,8.484848484848484,9.696969696969697,8.080808080808081,0.0
385,8.585858585858587,9.696969696969697,8.080808080808081,0.0
386,8.686868686868687,9.696969696969697,8.080808080808081,0.0
387,8.787878787878787,9.696969696969697,8.080808080808081,0.0
388,8.88888888888889,9.696969696969697,8.080808080808081,0.0
389,8.98989898989899,9.696969696969697,8.080808080808081,0.0
390,9.09090909090909,9.696969696969697,8.080808080808081,0.0
391,9.191919191919192,9.696969696969697,8.080808080808081,0.0
392,9.292929292929292,9.696969696969697,8.080808080808081,0.0
393,9.393939393939394,9.696969696969697,8.080808080808081,0.0
394,9.494949494949495,9.696969696969697,8.080808080808081,0.0
395,9.595959595959595,9.696969696969697,8.080808080808081,0.0
396,9.696969696969697,9.696969696969697,8.080808080808081,0.0
397,9.797979797979798,9.696969696969697,8.080808080808081,0.0
398,9.8989898989899,9.696969696969697,8.080808080808081,0.0
399,10.0,9.696969696969697,8.080808080808081,0.0
400,0.0,9.595959595959595,5.05050505050505,0.0
401,0.10101010101010101,9.595959595959595,5.151515151515151,0.0
402,0.20202020202020202,9.595959595959595,5.151515151515151,0.0
403,0.30303030303030304,9.595959595959595,5.151515151515151,0.0
404,0.40404040404040403,9.595959595959595,5.151515151515151,0.0
405,0.5050505050505051,9.595959595959595,5.151515151515151,0.0
406,0.6060606060606061,9.595959595959595,5.151515151515151,0.0
407,0.7070707070707071,9.595959595959595,5.151515151515151,0.0
408,0.8080808080808081,9.595959595959595,5.151515151515151,0.0
409,0.9090909090909091,9.595959595959595,5.151515151515151,0.0
410,1.0101010101010102,9.595959595959595,5.151515151515151,0.0
411,1.1111111111111112,9.595959595959595,5.151515151515151,0.0
412,1.2121212121212122,9.595959595959595,5.151515151515151,0.0
413,1.3131313131313131,9.595959595959595,5.151515151515151,0.0
414,1.4141414141414141,9.595959595959595,5.151515151515151,0.0
415,1.5151515151515151,9.595959595959595,5.151515151515151,0.0
416,1.6161616161616161,9.595959595959595,5.151515151515151,0.0
417,1.7171717171717171,9.595959595959595,5.151515151515151,0.0
418,1.8181818181818181,9.595959595959595,5.151515151515151,0.0
419,1.9191919191919191,9.595959595959595,5.151515151515151,0.0
420,2.0202020202020203,9.595959595959595,5.151515151515151,0.0
421,2.121212121212121,9.595959595959595,5.151515151515151,0.0
422,2.2222222222222223,9.595959595959595,5.151515151515151,0.0
423,2.323232323232323,9.595959595959595,5.151515151515151,0.0
424,2.4242424242424243,9.595959595959595,5.151515151515151,0.0
425,2.525252525252525,9.595959595959595,5.252525252525253,0.0
426,2.6262626262626263,9.595959595959595,5.252525252525253,0.0
427,2.727272727272727,9.595959595959595,5.252525252525253,0.0
428,2.8282828282828283,9.595959595959595,5.252525252525253,0.0
429,2.929292929292929,9.595959595959595,5.353535353535354,0.0
430,3.0303030303030303,9.595959595959595,5.353535353535354,0.0
431,3.131313131313131,9.595959595959595,5.353535353535354,0.0
432,3.2323232323232323,9.595959595959595,5.454545454545454,0.0
433,3.3333333333333335,9.595959595959595,5.454545454545454,0.0
434,3.4343434343434343,9.595959595959595,5.555555555555555,0.0
435,3.5353535353535355,9.595959595959595,5.555555555555555,0.0
436,3.6363636363636362,9.595959595959595,5.656565656565657,0.0
437,3.7373737373737375,9.595959595959595,5.656565656565657,0.0
438,3.8383838383838382,9.595959595959595,5.757575757575758,0.0
439,3.9393939393939394,9.595959595959595,5.858585858585858,0.0
440,4.040404040404041,9.595959595959595,5.959595959595959,0.0
441,4.141414141414141,9.595959595959595,5.959595959595959,0.0
442,4.242424242424242,9.595959595959595,6.0606060606060606,0.0
443,4.343434343434343,9.595959595959595,6.161616161616162,0.0
444,4.444444444444445,9.595959595959595,6.262626262626262,0.0
445,4.545454545454545,9.595959595959595,6.262626262626262,0.0
446,4.646464646464646,9.595959595959595,6.363636363636363,0.0
447,4.747474747474747,9.595959595959595,6.4646464646464645,0.0
448,4.848484848484849,9.595959595959595,6.565656565656566,0.0
449,4.94949494949495,9.595959595959595,6.666666666666667,0.0
450,5.05050505050505,9.595959595959595,6.767676767676767,0.0
451,5.151515151515151,9.595959595959595,6.767676767676767,0.0
452,5.252525252525253,9.595959595959595,6.8686868686868685,0.0
453,5.353535353535354,9.595959595959595,6.96969696969697,0.0
454,5.454545454545454,9.595959595959595,7.070707070707071,0.0
455,5.555555555555555,9.595959595959595,7.171717171717171,0.0
456,5.656565656565657,9.595959595959595,7.171717171717171,0.0
457,5.757575757575758,9.595959595959595,7.2727272727272725,0.0
458,5.858585858585858,9.595959595959595,7.373737373737374,0.0
459,5.959595959595959,9.595959595959595,7.474747474747475,0.0
460,6.0606060606060606,9.595959595959595,7.575757575757575,0.0
461,6.161616161616162,9.595959595959595,7.575757575757575,0.0
462,6.262626262626262,9.595959595959595,7.6767676767676765,0.0
463,6.363636363636363,9.595959595959595,7.777777777777778,0.0
464,6.4646464646464645,9.595959595959595,7.777777777777778,0.0
465,6.565656565656566,9.595959595959595,7.878787878787879,0.0
466,6.666666666666667,9.595959595959595,7.878787878787879,0.0
467,6.767676767676767,9.595959595959595,7.979797979797979,0.0
468,6.8686868686868685,9.595959595959595,7.979797979797979,0.0
469,6.96969696969697,9.595959595959595,7.979797979797979,0.0
470,7.070707070707071,9.595959595959595,8.080808080808081,0.0
471,7.171717171717171,9.595959595959595,8.080808080808081,0.0
472,7.2727272727272725,9.595959595959595,8.080808080808081,0.0
